price,ram,internal_memory,screen_size,screen_tech,refresh_rate,camera_main_resolution,camera_count,brand,price_category,screen_resolution_k,chip_model
10450000.0,12.0,256,6.62,"AMOLED, 120Hz",120.0,48,3,Vivo,High,HD,Snapdragon 888
18450000.0,24.0,256,6.8,AMOLED,120.0,50,3,Nubia,Premium,HD,Snapdragon 8 gen 3
6950000.0,8.0,128,6.4,IPS LCD,60.0,24,4,Huawei,Medium,HD,Kirin 710
6150000.0,12.0,512,6.64,IPS LCD,120.0,64,2,Vivo,Medium,HD,Dimensity 8200
2050000.0,2.0,32,6.5,IPS LCD,60.0,13,3,Vsmart,Low,HD,Snapdragon 632
15990000.0,6.0,256,6.1,OLED,60.0,12,2,Apple,Premium,HD,A15 Bionic
3450000.0,6.0,128,6.5,IPS LCD,60.0,48,4,Samsung,Medium,HD,Helio p35
5650000.0,8.0,256,6.67,AMOLED,120.0,108,4,Xiaomi,Medium,HD,Snapdragon 732g
3150000.0,6.0,128,6.67,IPS LCD,120.0,50,1,Realme,Medium,HD,Dimensity 6300
24090000.0,16.0,512,6.73,AMOLED,120.0,50,4,Xiaomi,Premium,FHD,Snapdragon 8 gen 3
5990000.0,8.0,256,6.67,AMOLED,120.0,50,2,Vivo,Medium,HD,Dimensity 7200
5950000.0,12.0,512,6.78,AMOLED,144.0,50,2,Vivo,Medium,HD,Dimensity 8400
13950000.0,16.0,256,6.78,AMOLED,144.0,64,3,Asus,High,HD,Snapdragon 888
7950000.0,8.0,128,6.5,Super AMOLED,120.0,64,4,Samsung,Medium,HD,Exynos 1280 8
2390000.0,8.0,128,6.6,IPS LCD,90.0,50,1,Itel,Low,HD,Unisoc t606
7550000.0,16.0,512,6.74,AMOLED,120.0,64,3,OnePlus,Medium,HD,Dimensity 9000
12990000.0,16.0,256,6.31,AMOLED,120.0,50,3,OPPO,High,HD,Dimensity 9400
4990000.0,8.0,256,6.78,AMOLED,120.0,50,2,Tecno,Medium,HD,Helio G99
2700000.0,8.0,512,6.67,IPS LCD,120.0,32,2,OPPO,Low,HD,Dimensity 6300
19950000.0,24.0,1024,6.78,AMOLED,165.0,50,3,Asus,Premium,HD,Snapdragon 8 gen 3
4950000.0,8.0,256,6.67,Super AMOLED,120.0,108,4,Xiaomi,Medium,HD,Dimensity 920
4450000.0,8.0,256,6.7,Super AMOLED Plus,120.0,108,3,Samsung,Medium,HD,Exynos 1380 8
2250000.0,8.0,256,6.6,IPS LCD,90.0,50,2,Tecno,Low,HD,Helio G85
5890000.0,8.0,128,6.5,Super AMOLED,120.0,50,3,Samsung,Medium,HD,Exynos 1280
4150000.0,6.0,128,6.53,IPS LCD,60.0,48,4,Xiaomi,Medium,HD,Helio G85
19950000.0,16.0,1024,6.8,LTPO OLED,120.0,200,3,Honor,Premium,HD,Snapdragon 8 e
3790000.0,4.0,128,6.5,IPS LCD,60.0,50,2,Motorola,Medium,HD,Tiger t616 8
27590000.0,6.0,256,6.7,OLED,60.0,12,3,Apple,Premium,HD,A14 Bionic
6950000.0,12.0,512,6.7,AMOLED,120.0,50,3,Realme,Medium,HD,Snapdragon 7
12250000.0,16.0,512,6.7,AMOLED,120.0,50,3,OPPO,High,HD,Dimensity 9200
7390000.0,8.0,128,6.4,Super AMOLED,120.0,50,3,Samsung,Medium,HD,Exynos 1380
5050000.0,8.0,128,6.38,Super AMOLED,60.0,12,3,Vivo,Medium,HD,Snapdragon 845
8450000.0,12.0,256,6.55,OLED,120.0,64,3,Xiaomi,High,HD,Snapdragon 778g
26950000.0,12.0,512,6.7,Dynamic LTPO AMOLED 2X,120.0,50,3,Samsung,Premium,FHD,Snapdragon 8 e
22950000.0,12.0,512,6.2,Dynamic LTPO AMOLED 2X,120.0,50,3,Samsung,Premium,HD,Snapdragon 8 e
5150000.0,8.0,256,6.43,Super AMOLED,90.0,64,2,Realme,Medium,HD,Dimensity 6020
13250000.0,12.0,256,6.9,Foldable LTPO AMOLED,144.0,64,2,Motorola,High,HD,Snapdragon 7 gen 1
12990000.0,6.0,128,6.1,OLED,60.0,12,2,Apple,High,HD,A15 Bionic
4250000.0,8.0,256,6.79,IPS LCD,90.0,108,2,Xiaomi,Medium,HD,Helio G91 ULTRA
7050000.0,12.0,256,6.7,Super AMOLED+,120.0,50,3,Samsung,Medium,HD,Snapdragon 7 gen 1
3750000.0,12.0,256,6.64,IPS LCD,120.0,50,2,Vivo,Medium,HD,Snapdragon 6 gen 1
9490000.0,4.0,128,6.1,IPS LCD,60.0,12,1,Apple,High,HD,A13 Bionic
7450000.0,12.0,256,6.62,AMOLED,120.0,64,3,Vivo,Medium,HD,Snapdragon 870
24550000.0,16.0,1024,8.03,Foldable LTPO AMOLED (màn chính) | AMOLED (màn phụ),120.0,50,3,Vivo,Premium,2K,Snapdragon 8 gen 2
9450000.0,12.0,256,6.62,AMOLED,120.0,48,3,Vivo,High,HD,Snapdragon 888
21150000.0,16.0,1024,6.86,Foldable LTPO AMOLED | Màn hình phụ: AMOLED,120.0,50,2,Xiaomi,Premium,HD,Snapdragon 8 gen 3
16950000.0,16.0,1024,6.78,AMOLED,120.0,50,3,OPPO,Premium,HD,Dimensity 9500
4490000.0,8.0,256,6.67,AMOLED,120.0,50,2,Xiaomi,Medium,HD,Dimensity 7025 ultra
1590000.0,8.0,16,6.0,IPS LCD,60.0,8,1,Vsmart,Low,HD,MediaTek 9
8950000.0,12.0,256,6.62,OLED,120.0,50,3,OPPO,High,HD,Snapdragon 888
8950000.0,16.0,512,6.67,OLED,120.0,54,3,Xiaomi,High,FHD,Snapdragon 8 gen 2
2450000.0,4.0,64,6.6,IPS LCD,90.0,13,1,Tecno,Low,HD,Tiger t606 8
15950000.0,16.0,1024,6.31,LTPO AMOLED,120.0,50,3,Vivo,Premium,HD,Dimensity 9500
7450000.0,12.0,512,6.67,OLED,120.0,108,3,Xiaomi,Medium,FHD,Dimensity 9000
9950000.0,8.0,256,6.7,Super AMOLED Plus,120.0,50,3,Samsung,High,HD,Snapdragon 7 gen 1
6450000.0,6.0,128,6.26,IPS LCD,60.0,48,3,Honor,Medium,HD,Kirin 810
6750000.0,12.0,256,6.62,AMOLED,120.0,64,3,Vivo,Medium,HD,Helio G99
7550000.0,16.0,512,6.78,AMOLED,144.0,50,2,Vivo,Medium,HD,Dimensity 9300 plus
3650000.0,8.0,256,6.72,IPS LCD,90.0,50,1,Realme,Medium,HD,Helio G85
2690000.0,8.0,128,6.6,IPS LCD,90.0,50,2,Itel,Low,HD,Unisoc t606
6950000.0,6.0,128,6.4,Super AMOLED,60.0,12,2,Xiaomi,Medium,HD,Snapdragon 845
7950000.0,12.0,256,6.6,Super AMOLED,120.0,50,3,Samsung,Medium,HD,Exynos 1480 8
6450000.0,16.0,1024,6.78,LTPO AMOLED,144.0,50,2,Vivo,Medium,HD,Snapdragon 8 gen 2
11750000.0,12.0,256,6.78,AMOLED,120.0,50,3,Vivo,High,HD,Dimensity 8200
8290000.0,8.0,256,6.67,AMOLED,120.0,200,3,Xiaomi,High,HD,Dimensity 7200 ultra
25490000.0,12.0,512,6.1,Super Retina XDR,60.0,48,4,Apple,Premium,HD,A18 Bionic
19950000.0,12.0,512,6.5,OLED,120.0,12,4,Sony,Premium,FHD,Snapdragon 8 gen 1
5950000.0,8.0,256,6.67,AMOLED E4,120.0,50,2,Vivo,Medium,HD,Snapdragon 685
6050000.0,8.0,256,6.55,AMOLED,120.0,108,3,Xiaomi,Medium,HD,Snapdragon 778g
2350000.0,8.0,256,6.79,IPS LCD,90.0,50,2,Xiaomi,Low,HD,Snapdragon 4 gen 2
3990000.0,8.0,256,6.6,IPS LCD,120.0,50,1,Nubia,Medium,HD,Unisoc t820
12650000.0,16.0,1024,6.78,LTPO AMOLED,120.0,50,3,Realme,High,HD,Snapdragon 8 e
28590000.0,12.0,512,6.8,Dynamic AMOLED 2X,120.0,200,4,Samsung,Premium,FHD,Snapdragon 8 gen 3
2250000.0,8.0,256,6.74,IPS LCD,90.0,32,1,Realme,Low,HD,Tiger t612 8
12950000.0,16.0,1024,6.31,LTPO OLED,120.0,50,2,OnePlus,High,HD,Snapdragon 8 e
6950000.0,12.0,256,6.78,AMOLED,144.0,108,3,Infinix,Medium,HD,Dimensity 8200
5450000.0,12.0,256,6.77,AMOLED,120.0,50,2,Vivo,Medium,HD,Dimensity 7300
2990000.0,4.0,64,6.74,LCD,60.0,13,4,Vivo,Low,HD,Unisoc t7225 8
32890000.0,16.0,256,7.82,Foldable LTPO3 Flexi-fluid AMOLED | Màn phụ: LTPO3 Super Fluid OLED,120.0,64,3,OnePlus,Premium,2K,Snapdragon 8 e
10100000.0,12.0,512,6.39,Super AMOLED,60.0,48,3,Xiaomi,High,HD,Snapdragon 855
8050000.0,16.0,512,6.7,AMOLED,120.0,50,2,Honor,High,HD,Snapdragon 7 gen 4
10350000.0,12.0,256,6.55,P-OLED,144.0,50,2,Motorola,High,HD,Dimensity 7030
3450000.0,4.0,64,6.2,AMOLED,60.0,48,3,Vsmart,Medium,HD,Snapdragon 675
2020000.0,4.0,64,6.5,IPS LCD,60.0,8,1,Realme,Low,HD,Sc9863a 8 
9350000.0,16.0,512,6.67,AMOLED,120.0,50,2,Xiaomi,High,HD,Snapdragon 8
9050000.0,8.0,128,6.02,AMOLED,60.0,20,2,Xiaomi,High,HD,Snapdragon 845
27990000.0,6.0,256,6.7,Super Retina XDR OLED,120.0,48,3,Apple,Premium,HD,A16 Bionic
5690000.0,8.0,256,6.67,AMOLED,120.0,50,3,Realme,Medium,HD,Dimensity 7050
10750000.0,16.0,1024,6.67,AMOLED,120.0,50,3,Xiaomi,High,FHD,Snapdragon 8 gen 2
19990000.0,8.0,256,6.6,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,HD,Snapdragon 8 gen 2
3450000.0,4.0,64,8.7,TFT LCD,60.0,8,1,Samsung,Medium,HD,Helio p22
30990000.0,12.0,128,6.8,Dynamic AMOLED 2X,120.0,108,4,Samsung,Premium,FHD,Exynos 2100 8
9250000.0,8.0,256,6.7,Super AMOLED+,120.0,108,4,Samsung,High,HD,Snapdragon 778g
7950000.0,12.0,256,6.67,AMOLED,144.0,64,3,Xiaomi,Medium,HD,Snapdragon 888
3450000.0,6.0,64,6.39,AMOLED,60.0,64,4,Vsmart,Medium,HD,Snapdragon 730
5450000.0,8.0,256,6.67,IPS LCD,120.0,48,4,Xiaomi,Medium,HD,Snapdragon 860
19990000.0,6.0,256,6.7,Super Retina XDR OLED,60.0,12,2,Apple,Premium,HD,A15 Bionic
40990000.0,12.0,512,7.6,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,FHD,Snapdragon 8 gen 3
4490000.0,8.0,128,6.72,IPS LCD,120.0,108,2,Realme,Medium,HD,Dimensity 6100
4250000.0,8.0,256,6.66,AMOLED,90.0,50,1,Tecno,Medium,HD,Helio G99
16150000.0,12.0,512,6.5,OLED,120.0,12,4,Sony,Premium,FHD,Snapdragon 888
7090000.0,8.0,128,6.6,Super AMOLED,120.0,48,3,Samsung,Medium,HD,Dimensity 1080
5490000.0,6.0,128,6.47,AMOLED,60.0,108,5,Xiaomi,Medium,HD,Snapdragon 730g
7880000.0,8.0,256,6.78,AMOLED,120.0,64,2,Vivo,Medium,HD,Snapdragon 695
2790000.0,8.0,128,6.6,IPS LCD,90.0,50,1,Itel,Low,HD,Unisoc t606
10150000.0,16.0,512,6.67,AMOLED,144.0,50,3,Xiaomi,High,HD,Dimensity 8300 ultra
4200000.0,4.0,128,6.6,IPS LCD,90.0,50,3,Samsung,Medium,HD,Dimensity 700
17450000.0,12.0,256,6.5,AMOLED,90.0,50,3,OPPO,Premium,HD,Dimensity 1200 max
7090000.0,12.0,256,6.78,AMOLED,144.0,50,2,Vivo,Medium,HD,Snapdragon 8
8750000.0,8.0,128,6.55,Fluid AMOLED,90.0,48,3,OnePlus,High,HD,Snapdragon 865
4730000.0,6.0,128,6.56,IPS LCD,90.0,13,2,OPPO,Medium,HD,Snapdragon 680
21950000.0,12.0,1024,6.8,Dynamic LTPO AMOLED 2X,120.0,200,4,Samsung,Premium,FHD,Snapdragon 8 gen 3
8550000.0,16.0,1024,6.78,LTPO OLED,144.0,50,2,Vivo,High,HD,Snapdragon 8 e
3800000.0,8.0,128,6.43,AMOLED,60.0,64,4,Xiaomi,Medium,HD,Helio G95
7550000.0,8.0,256,6.57,AMOLED Mini Camera,60.0,48,4,Xiaomi,Medium,HD,Dimensity 820
2150000.0,4.0,128,6.7,IPS LCD,120.0,50,1,ZTE,Low,HD,Unisoc t7200 8
3750000.0,4.0,64,6.53,AMOLED,60.0,48,2,Realme,Medium,HD,Snapdragon 710
3450000.0,6.0,128,6.4,Super AMOLED,60.0,48,3,Samsung,Medium,HD,Exynos 9611 8
2750000.0,8.0,256,6.67,IPS LCD,120.0,32,1,Realme,Low,HD,Dimensity 6300
6450000.0,12.0,512,6.7,LTPO AMOLED,120.0,50,3,Realme,Medium,FHD,Snapdragon 8 gen 1
7350000.0,12.0,256,6.77,OLED,120.0,50,2,Realme,Medium,HD,Dimensity 7300
8450000.0,12.0,256,6.7,OLED,120.0,50,3,Realme,High,HD,Snapdragon 8 gen 1
6490000.0,6.0,128,6.4,Super AMOLED,90.0,64,4,Samsung,Medium,HD,Helio G80
8550000.0,8.0,256,6.77,AMOLED,120.0,50,2,Vivo,High,HD,Dimensity 7300
7350000.0,12.0,512,6.7,AMOLED,120.0,50,2,Realme,Medium,HD,Snapdragon 7
6250000.0,6.0,128,6.1,OLED,60.0,12,2,Google,Medium,HD,Tensor 8
11450000.0,16.0,512,6.67,AMOLED,120.0,50,3,Vivo,High,HD,Dimensity 9300 plus
4600000.0,6.0,128,6.51,IPS LCD,60.0,50,3,Vivo,Medium,HD,Helio G80
6990000.0,12.0,512,6.67,AMOLED,120.0,50,2,Vivo,Medium,HD,Snapdragon 4 gen 2
7950000.0,16.0,512,6.78,AMOLED,120.0,50,2,Vivo,Medium,HD,Snapdragon 7 gen 3
9950000.0,12.0,512,6.74,OLED,120.0,50,3,OPPO,High,HD,Snapdragon 8 gen 1
2990000.0,6.0,128,6.74,IPS LCD,90.0,50,2,Xiaomi,Low,HD,Helio G85
3950000.0,8.0,512,6.72,IPS LCD,60.0,50,2,OPPO,Medium,HD,Helio G85
10750000.0,12.0,256,6.59,AMOLED,144.0,64,3,Asus,High,HD,Snapdragon 865
6490000.0,8.0,512,6.67,AMOLED,120.0,108,3,Tecno,Medium,HD,Dimensity 8050
8250000.0,12.0,128,6.36,AMOLED,120.0,50,3,Xiaomi,High,HD,Snapdragon 8 gen 2
7490000.0,8.0,256,6.7,AMOLED,120.0,50,3,OPPO,Medium,HD,Dimensity 6300
4450000.0,6.0,128,6.6,IPS LCD,120.0,50,3,Realme,Medium,HD,Helio G96
23490000.0,6.0,128,6.7,OLED,60.0,12,3,Apple,Premium,HD,A14 Bionic
5660000.0,12.0,256,6.64,IPS LCD,60.0,50,1,Vivo,Medium,HD,Dimensity 6020
10950000.0,12.0,256,6.28,OLED,120.0,50,3,Xiaomi,High,HD,Snapdragon 870
10950000.0,12.0,512,6.73,LTPO AMOLED,120.0,50,3,Xiaomi,High,FHD,Snapdragon 8 gen 1
26990000.0,12.0,256,6.8,Dynamic AMOLED QHD+ Infinity-O,60.0,16,3,Samsung,Premium,FHD,Exynos 9825
17450000.0,12.0,256,6.7,LTPO2 Fluid AMOLED,120.0,50,3,OnePlus,Premium,FHD,Snapdragon 8 gen 1
5650000.0,12.0,512,6.7,AMOLED,120.0,50,2,OPPO,Medium,HD,Snapdragon 695
6550000.0,12.0,512,6.67,AMOLED,120.0,64,3,Xiaomi,Medium,HD,Snapdragon 7
25990000.0,12.0,512,6.7,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,FHD,Snapdragon 8 e
13050000.0,8.0,2128,6.67,Super AMOLED,60.0,64,4,Xiaomi,High,HD,Snapdragon 865
6090000.0,8.0,256,6.67,LCD,90.0,50,1,OPPO,Medium,HD,Snapdragon 6
10450000.0,16.0,512,6.55,OLED,144.0,50,3,Meizu,High,HD,Snapdragon 8 gen 2
5690000.0,12.0,256,6.78,AMOLED,120.0,50,2,Tecno,Medium,HD,Helio G99
4950000.0,12.0,256,6.43,Super AMOLED,120.0,64,3,Realme,Medium,HD,Dimensity 1200
6990000.0,12.0,256,6.78,AMOLED,120.0,50,2,Vivo,Medium,HD,Snapdragon 6 gen 1
28990000.0,8.0,256,6.7,Dynamic AMOLED,60.0,64,3,Samsung,Premium,HD,Exynos 2100 8
4950000.0,8.0,256,6.67,AMOLED,120.0,50,2,Nothing,Medium,HD,Dimensity 7300
9350000.0,12.0,256,6.78,AMOLED,120.0,50,3,Vivo,High,HD,Dimensity 7200
2450000.0,8.0,128,6.6,IPS LCD,90.0,50,1,Tecno,Low,HD,Mediatek 8 
13490000.0,8.0,128,6.7,Dynamic AMOLED,120.0,50,2,Samsung,High,HD,Exynos 2400
3950000.0,6.0,64,6.39,Super AMOLED,60.0,48,3,Xiaomi,Medium,HD,Snapdragon 855
4500000.0,8.0,128,6.5,TFT LCD,60.0,48,4,Samsung,Medium,HD,Dimensity 720
25500000.0,4.0,512,6.1,Super Retina XDR OLED,60.0,12,2,Apple,Premium,HD,A15 Bionic
15750000.0,16.0,512,6.74,AMOLED,120.0,50,3,OPPO,Premium,HD,Dimensity 9200
6350000.0,16.0,512,6.67,OLED,120.0,64,3,Xiaomi,Medium,FHD,Snapdragon 8 gen 1
4750000.0,12.0,256,6.67,OLED,120.0,64,3,Xiaomi,Medium,HD,Dimensity 1200
2250000.0,6.0,128,6.71,IPS LCD,90.0,8,2,Xiaomi,Low,HD,Helio G36
3990000.0,12.0,256,6.8,TFT LCD,90.0,50,2,Honor,Medium,HD,Dimensity 6080
2950000.0,4.0,64,6.7,IPS LCD,60.0,13,2,Xiaomi,Low,HD,Jr510 8 
8450000.0,16.0,512,6.78,LTPO AMOLED,120.0,50,2,Realme,High,HD,Snapdragon 8 gen 3
2990000.0,4.0,64,6.51,IPS LCD,60.0,8,1,Vivo,Low,HD,Helio p35
5000000.0,8.0,256,6.44,"Super AMOLED, 60Hz",60.0,48,4,Vivo,Medium,HD,Snapdragon 712
8450000.0,12.0,256,6.44,"AMOLED, 90Hz, HDR10+",90.0,64,3,Vivo,High,HD,Dimensity 1100
2550000.0,8.0,256,6.79,IPS LCD,90.0,50,2,Xiaomi,Low,HD,Snapdragon 4 gen 2
8450000.0,8.0,256,6.67,OLED,120.0,64,3,Xiaomi,High,HD,Dimensity 1200
22790000.0,6.0,256,6.7,Super Retina XDR OLED,60.0,48,2,Apple,Premium,HD,A16 Bionic
2990000.0,4.0,128,6.7,PLS LCD,60.0,50,2,Samsung,Low,HD,Helio G85
9950000.0,8.0,256,6.55,AMOLED,120.0,64,3,Xiaomi,High,HD,Snapdragon 778g
9450000.0,16.0,1024,6.74,AMOLED,144.0,50,3,Realme,High,HD,Snapdragon 8 gen 1
8790000.0,8.0,256,6.67,AMOLED,120.0,50,3,OPPO,High,HD,Helio G100
7990000.0,12.0,256,6.7,Flexible AMOLED On-cell,120.0,50,2,Nothing,Medium,HD,Dimensity 7200 pro
10250000.0,12.0,512,6.78,AMOLED,120.0,50,3,Vivo,High,HD,Dimensity 8200
750000.0,6.0,128,6.3,IPS LCD,60.0,16,2,OPPO,Low,HD,Helio p60
31450000.0,12.0,1024,8.02,Foldable LTPO2 OLED | AMOLED,120.0,50,3,Xiaomi,Premium,FHD,Snapdragon 8 gen 1
10790000.0,12.0,256,6.67,AMOLED,120.0,50,3,OPPO,High,HD,Snapdragon 6 gen1
3650000.0,4.0,128,6.3,IPS LCD,60.0,48,4,Realme,Medium,HD,Snapdragon 712
7950000.0,8.0,128,6.43,OLED,60.0,64,3,OPPO,Medium,HD,Snapdragon 695
3300000.0,6.0,128,6.58,IPS LCD,90.0,50,2,Xiaomi,Medium,HD,Dimensity 700
10850000.0,16.0,512,6.67,AMOLED,120.0,64,3,Xiaomi,High,FHD,Snapdragon 8 gen 1
5350000.0,4.0,64,6.4,Super AMOLED,60.0,48,3,Samsung,Medium,HD,Exynos 9611
9690000.0,12.0,512,6.67,AMOLED,120.0,50,2,Xiaomi,High,HD,Snapdragon 8
1590000.0,2.0,16,6.09,IPS LCD,60.0,8,2,Vsmart,Low,HD,Snapdragon 215
12950000.0,16.0,1024,6.8,AMOLED,120.0,64,3,ZTE,High,HD,Snapdragon 8 gen 3
10950000.0,12.0,512,6.78,AMOLED,120.0,50,2,Vivo,High,HD,Snapdragon 7 gen 3
6450000.0,8.0,256,6.55,Super AMOLED,120.0,64,4,Realme,Medium,HD,Dimensity 1000
14990000.0,12.0,512,6.78,AMOLED,120.0,50,3,Vivo,High,HD,Dimensity 9200
2500000.0,6.0,128,6.39,Super AMOLED,60.0,48,3,Vivo,Low,HD,Snapdragon 675
3950000.0,8.0,256,6.78,AMOLED,120.0,50,2,Tecno,Medium,HD,Helio G100
4550000.0,12.0,256,6.67,AMOLED,90.0,64,3,Xiaomi,Medium,HD,Snapdragon 865
7550000.0,8.0,256,6.4,AMOLED,60.0,64,3,OPPO,Medium,HD,Dimensity 800
4850000.0,12.0,256,6.64,IPS LCD,120.0,50,2,Vivo,Medium,HD,Snapdragon 6 gen 1
890000.0,6.0,128,6.53,IPS LCD,60.0,48,2,OPPO,Low,HD,Helio p70
17250000.0,16.0,512,6.82,LTPO AMOLED,120.0,50,4,OPPO,Premium,FHD,Snapdragon 8 gen 3
21190000.0,12.0,512,6.7,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,FHD,Exynos 2400
7050000.0,8.0,256,6.78,AMOLED,120.0,64,2,Vivo,Medium,HD,Dimensity 7200
2450000.0,4.0,64,6.88,IPS LCD,120.0,50,1,Xiaomi,Low,HD,Snapdragon 4
8450000.0,8.0,256,6.7,Super AMOLED Plus,120.0,108,3,Samsung,High,HD,Exynos 1380 8
2950000.0,6.0,128,6.56,IPS LCD,90.0,50,2,OPPO,Low,HD,Helio G85
9550000.0,24.0,1024,6.67,OLED,120.0,50,3,Xiaomi,High,FHD,Snapdragon 8 gen 3
6450000.0,8.0,512,6.72,IPS LCD,90.0,50,1,Realme,Medium,HD,Helio G92 MAX
4290000.0,8.0,128,6.5,Super AMOLED,90.0,50,3,Samsung,Medium,HD,G9 9
10550000.0,8.0,128,6.1,OLED,90.0,64,2,Google,High,HD,Tensor G2
4150000.0,8.0,128,6.79,IPS LCD,120.0,108,2,Xiaomi,Medium,HD,Snapdragon 4 gen 2
5550000.0,16.0,1024,6.74,OLED,144.0,64,3,Realme,Medium,HD,Snapdragon 7 gen 2
17650000.0,16.0,1024,6.78,LTPO AMOLED,120.0,50,3,Vivo,Premium,HD,Dimensity 9300
12950000.0,8.0,512,6.1,Super Retina XDR OLED,60.0,48,1,Apple,High,HD,A18 Bionic
4350000.0,8.0,256,6.67,Super AMOLED,120.0,108,3,Xiaomi,Medium,HD,Snapdragon 695
14750000.0,12.0,512,6.36,LTPO AMOLED,120.0,50,3,Xiaomi,High,HD,Snapdragon 8 gen 3
7950000.0,16.0,1024,6.78,LTPO AMOLED,120.0,50,2,Realme,Medium,HD,Dimensity 9300 plus
4450000.0,12.0,256,6.67,Super AMOLED,120.0,48,3,Xiaomi,Medium,HD,Snapdragon 870
4850000.0,8.0,256,6.78,IPS LCD,120.0,108,2,Tecno,Medium,HD,Dimensity 6080
29990000.0,12.0,512,7.6,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,FHD,Snapdragon 8 gen 2
37990000.0,12.0,256,7.6,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,FHD,Snapdragon 8 gen 3
4250000.0,12.0,512,6.72,IPS LCD,120.0,50,2,Vivo,Medium,HD,Dimensity 7300
4590000.0,8.0,256,6.78,AMOLED,60.0,108,1,Tecno,Medium,HD,Helio G100
16950000.0,12.0,512,6.85,AMOLED,144.0,50,3,ZTE,Premium,HD,Snapdragon 8 e
4300000.0,8.0,128,6.6,PLS LCD,90.0,50,4,Samsung,Medium,HD,Snapdragon 680
2650000.0,4.0,64,6.74,IPS LCD,90.0,8,1,Realme,Low,HD,Tiger t612 8
7050000.0,12.0,256,6.83,AMOLED,120.0,50,2,Realme,Medium,HD,Snapdragon 7
5250000.0,12.0,256,6.67,E4 AMOLED,120.0,48,3,Xiaomi,Medium,HD,Snapdragon 870
2550000.0,4.0,64,6.5,LTPS IPS LCD,60.0,48,4,Vsmart,Low,HD,Snapdragon 675
8050000.0,16.0,1024,6.67,LTPO AMOLED,120.0,50,2,Xiaomi,High,HD,Snapdragon 8
4550000.0,8.0,128,6.79,IPS LCD,120.0,108,2,Xiaomi,Medium,HD,Helio G91 ULTRA
2890000.0,6.0,128,6.56,IPS LCD,90.0,50,4,Vivo,Low,HD,Helio G85
25290000.0,12.0,128,6.3,Super Retina XDR OLED,120.0,48,3,Apple,Premium,HD,A18 Bionic
20950000.0,6.0,1024,6.7,Super Retina,120.0,12,3,Apple,Premium,HD,A15 Bionic
5050000.0,8.0,256,6.67,AMOLED,120.0,50,2,Realme,Medium,HD,Snapdragon 6 gen 4
29950000.0,12.0,512,8.03,Màn trong: Foldable LTPO4 AMOLED | Màn ngoài: AMOLED,120.0,50,3,Vivo,Premium,FHD,Snapdragon 8 gen 2
13450000.0,16.0,128,6.8,AMOLED,165.0,50,3,Nubia,High,HD,Snapdragon 8 gen 2
7550000.0,24.0,1024,6.67,OLED,144.0,50,3,Xiaomi,Medium,HD,Dimensity 9200
3790000.0,6.0,128,6.745,IPS LCD,90.0,50,2,Realme,Medium,HD,Tiger t612
3050000.0,3.0,32,6.3,IPS LCD,60.0,48,2,Xiaomi,Medium,HD,Snapdragon 660
6790000.0,8.0,128,6.7,Super AMOLED,60.0,50,3,Samsung,Medium,HD,Exynos 1380
2550000.0,8.0,256,6.67,Samsung GOLED,120.0,48,2,Xiaomi,Low,HD,Snapdragon 4 gen 1
2950000.0,8.0,256,6.6,IPS LCD,90.0,50,2,Xiaomi,Low,HD,Dimensity 810
19450000.0,16.0,1024,6.73,LTPO OLED,120.0,50,4,Xiaomi,Premium,FHD,Snapdragon 8 gen 2
3750000.0,8.0,256,6.74,IPS LCD,90.0,50,1,Realme,Medium,HD,Tiger t612
11450000.0,16.0,512,6.59,AMOLED,144.0,64,3,Asus,High,HD,Snapdragon 865
7450000.0,8.0,256,6.6,Super AMOLED,120.0,48,3,Samsung,Medium,HD,Dimensity 1080
6950000.0,8.0,128,6.72,IPS LCD,120.0,108,3,OnePlus,Medium,HD,Snapdragon 695
5250000.0,12.0,256,6.67,AMOLED,120.0,50,1,Realme,Medium,HD,Dimensity 7300
4890000.0,8.0,256,6.78,AMOLED,60.0,50,2,Infinix,Medium,HD,Helio G100
3650000.0,8.0,256,6.67,AMOLED,120.0,108,3,Xiaomi,Medium,HD,Snapdragon 685
6900000.0,16.0,256,6.65,AMOLED,144.0,64,3,Nubia,Medium,HD,Snapdragon 865
3250000.0,6.0,128,6.67,IPS LCD,120.0,50,1,Realme,Medium,HD,Dimensity 6300
3990000.0,4.0,128,6.7,PLS LCD,90.0,50,2,Samsung,Medium,HD,Dimensity 6300
7750000.0,12.0,256,6.7,Fluid AMOLED,120.0,50,3,OnePlus,Medium,HD,Snapdragon 782g
11890000.0,8.0,256,6.4,Dynamic AMOLED 2X,120.0,50,3,Samsung,High,HD,Exynos 2200 8
15450000.0,16.0,1024,6.78,LTPO AMOLED,120.0,50,3,Realme,Premium,FHD,Snapdragon 8 e
9850000.0,12.0,256,6.78,AMOLED,120.0,50,3,Vivo,High,HD,Snapdragon 8 gen 1
13550000.0,12.0,512,6.55,LTPO AMOLED,120.0,50,3,Xiaomi,High,HD,Snapdragon 8
